Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_s,Peak_Freq,awake_state,sleep_state
1168.1124,1168.1308,1168.144,1168.134,9.698412895202637,0.0316,158.2278481012658,True,awake
1168.7036,1168.744,1168.7488,1168.742,3.6934900283813477,0.0452,132.7433628318584,True,awake
1169.5668,1169.5936,1169.6036,1169.5928,6.3286848068237305,0.0368,135.8695652173913,False,sleep
1170.4812,1170.5092,1170.5188,1170.5096,5.935866832733154,0.0376,159.5744680851064,False,sleep
1182.044,1182.0544,1182.0912,1182.0544,7.323512077331543,0.0472,148.3050847457627,False,sleep
1183.0232,1183.0456,1183.054,1183.0444,7.3082170486450195,0.0308,162.33766233766232,False,sleep
1184.8724,1184.9076,1184.9148,1184.904,5.056694984436035,0.0424,141.50943396226415,False,sleep
1185.0272,1185.044,1185.0512,1185.046,3.980724334716797,0.024,125.0,False,sleep
1188.5596,1188.5748,1188.5912,1188.5652,3.853409767150879,0.0316,126.58227848101265,True,awake
1191.0116,1191.0204,1191.042,1191.0228,3.7690489292144775,0.0304,131.57894736842104,False,sleep
1191.086,1191.0924,1191.1376,1191.094,5.282408237457275,0.0516,232.5581395348837,False,sleep
1193.624,1193.6596,1193.6684,1193.6608,6.061031341552734,0.0444,157.65765765765764,False,sleep
1204.9376,1204.9536,1204.962,1204.9452,5.0577778816223145,0.0244,163.93442622950818,False,sleep
1206.708,1206.732,1206.7392,1206.732,4.920567989349365,0.0312,128.2051282051282,False,sleep
1212.8924,1212.934,1212.9416,1212.936,4.9199442863464355,0.0492,142.27642276422765,False,sleep
1213.22,1213.2456,1213.2516,1213.2276,4.976283550262451,0.0316,126.58227848101265,False,sleep
1214.1016,1214.2192,1214.2452,1214.218,13.480643272399902,0.1436,153.2033426183844,False,sleep
1214.3896,1214.396,1214.4348,1214.4296,4.184884071350098,0.0452,132.7433628318584,False,sleep
1217.0004,1217.0312,1217.038,1217.0308,4.847584247589111,0.0376,186.17021276595744,False,sleep
1224.1304,1224.1588,1224.1732,1224.1628,3.8552916049957275,0.0428,116.82242990654204,False,sleep
1224.9888,1225.0004,1225.01,1225.0064,5.190636157989502,0.0212,141.50943396226415,False,sleep
1229.4692,1229.478,1229.494,1229.4748,5.6227569580078125,0.0248,161.29032258064515,False,sleep
1230.008,1230.042,1230.0756,1230.0408,10.240408897399902,0.0676,177.51479289940826,False,sleep
1232.924,1232.9424,1232.9476,1232.9436,3.303860902786255,0.0236,169.49152542372883,False,sleep
1233.5436,1233.5824,1233.5992,1233.5928,6.628217697143555,0.0556,125.89928057553956,False,sleep
1237.5476,1237.5552,1237.6336,1237.556,5.553899765014648,0.086,151.1627906976744,True,awake
1241.0928,1241.1308,1241.1484,1241.1284,14.76895523071289,0.0556,125.89928057553956,False,sleep
1242.7136,1242.7336,1242.742,1242.7336,8.101183891296387,0.0284,140.8450704225352,False,sleep
1252.3768,1252.3852,1252.4468,1252.3856,6.492773056030273,0.07,157.14285714285714,True,awake
1276.12,1276.1432,1276.1508,1276.1432,6.550453186035156,0.0308,162.33766233766232,True,awake
1279.0516,1279.06,1279.08,1279.0624,5.895964622497559,0.0284,140.8450704225352,False,sleep
1280.8112,1280.83,1280.8412,1280.83,7.799745082855225,0.03,166.66666666666663,False,sleep
1281.6396,1281.6664,1281.6768,1281.6664,6.184869289398193,0.0372,161.29032258064515,False,sleep
1281.8984,1281.9084,1281.9204,1281.916,6.186378002166748,0.022,136.36363636363637,False,sleep
1298.2604,1298.276,1298.3212,1298.2776,12.135948181152344,0.0608,148.02631578947367,True,awake
1298.9816,1299.0116,1299.02,1299.0124,6.040789604187012,0.0384,130.20833333333331,True,awake
1305.4844,1305.5236,1305.5284,1305.5248,4.086546421051025,0.044,181.8181818181818,True,awake
1306.2528,1306.2708,1306.2824,1306.2704,13.990776062011719,0.0296,135.13513513513513,True,awake
1316.2196,1316.2572,1316.3368,1316.2276,6.8570756912231445,0.1172,153.58361774744026,False,sleep
1316.7328,1316.7544,1316.77,1316.7528,6.7179365158081055,0.0372,134.40860215053763,False,sleep
1317.0408,1317.066,1317.0752,1317.0636,5.469250202178955,0.0344,145.3488372093023,False,sleep
1317.4748,1317.4912,1317.4976,1317.4888,4.749563217163086,0.0228,131.57894736842104,True,awake
1319.7268,1319.7452,1319.78,1319.7468,15.007088661193848,0.0532,150.37593984962405,False,sleep
1325.2772,1325.2924,1325.3004,1325.284,4.955333232879639,0.0232,129.3103448275862,False,sleep
