Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Event Times,Event Cluster IDs,Unique Event Cluster IDs,Sorted Event Cluster IDs
3427.9844,3428.0128,3428.0184,3427.9876,3.3827362060546875,0.034,"[3427.9848333333334, 3427.9849, 3427.9870333333333, 3427.9870333333333, 3427.9874666666665, 3427.9888, 3427.990533333333, 3427.9909333333335, 3427.991233333333, 3427.9920333333334, 3427.9936666666667, 3427.9937666666665, 3427.9941, 3427.9943, 3427.9964333333332, 3427.998433333333, 3427.9989333333333, 3428.0009, 3428.0015333333336, 3428.0017, 3428.0017333333335, 3428.0023666666666, 3428.0025, 3428.0034, 3428.0048333333334, 3428.005166666667, 3428.006033333333, 3428.0068666666666, 3428.0072666666665, 3428.0081, 3428.0089666666668, 3428.009, 3428.0090666666665, 3428.009466666667, 3428.0097, 3428.0098666666668, 3428.0106333333333, 3428.0114, 3428.011433333333, 3428.0118, 3428.0118333333335, 3428.0142333333333, 3428.0147, 3428.015266666667, 3428.0163, 3428.016833333333, 3428.0169333333333]","[85, 67, 67, 16, 16, 85, 60, 16, 67, 85, 16, 67, 196, 85, 60, 67, 85, 67, 85, 233, 60, 220, 16, 237, 60, 196, 63, 85, 237, 60, 16, 222, 67, 222, 85, 226, 63, 60, 67, 16, 196, 67, 222, 196, 16, 237, 85]","[85, 67, 16, 60, 196, 233, 220, 237, 63, 222, 226]","[16, 60, 63, 67, 85, 196, 220, 222, 226, 233, 237]"
3428.9808,3429.0272,3429.034,3429.0296,5.223750114440918,0.0532,"[3428.982433333333, 3428.9856, 3428.9856666666665, 3428.9859, 3428.9863666666665, 3428.9873, 3428.987866666667, 3428.9891, 3428.9897333333333, 3428.9908333333333, 3428.9910333333332, 3428.9912, 3428.991266666667, 3428.9917666666665, 3428.9922, 3428.9925, 3428.993933333333, 3428.993933333333, 3428.9944666666665, 3428.9962666666665, 3428.9965666666667, 3428.997, 3428.9971666666665, 3428.9973666666665, 3428.9978666666666, 3428.999566666667, 3429.0000666666665, 3429.0008666666668, 3429.0012666666667, 3429.001566666667, 3429.0016333333333, 3429.0021333333334, 3429.0027, 3429.002933333333, 3429.0036333333333, 3429.0038666666665, 3429.0045666666665, 3429.0047, 3429.0064666666667, 3429.007, 3429.0074666666665, 3429.007866666667, 3429.0081, 3429.0088, 3429.0090333333333, 3429.010433333334, 3429.0106666666666, 3429.0107333333335, 3429.0110666666665, 3429.013033333333, 3429.0134333333335, 3429.0134333333335, 3429.0136333333335, 3429.0138, 3429.0145666666667, 3429.0149333333334, 3429.0153, 3429.0167666666666, 3429.0178, 3429.0187, 3429.0199666666667, 3429.0201333333334, 3429.020433333333, 3429.020666666667, 3429.0223, 3429.0262333333335, 3429.026533333333, 3429.0268, 3429.0272333333332, 3429.0279333333333, 3429.028566666667, 3429.0286666666666, 3429.0296, 3429.032, 3429.0322666666666]","[85, 60, 224, 67, 16, 190, 85, 60, 67, 85, 72, 195, 216, 16, 60, 224, 85, 67, 230, 195, 16, 224, 85, 67, 60, 233, 65, 60, 236, 85, 170, 67, 16, 63, 200, 85, 60, 67, 230, 224, 85, 67, 196, 16, 60, 85, 110, 67, 236, 196, 67, 60, 16, 63, 233, 85, 67, 216, 223, 67, 67, 16, 85, 63, 60, 236, 67, 85, 60, 67, 233, 16, 223, 63, 223]","[85, 60, 224, 67, 16, 190, 72, 195, 216, 230, 233, 65, 236, 170, 63, 200, 196, 110, 223]","[16, 60, 63, 65, 67, 72, 85, 110, 170, 190, 195, 196, 200, 216, 223, 224, 230, 233, 236]"
3431.9384,3431.9608,3431.9936,3431.9636,15.420090675354004,0.0552,"[3431.9394666666667, 3431.9395666666665, 3431.9400333333333, 3431.9401666666668, 3431.941333333333, 3431.9416, 3431.9429, 3431.9429666666665, 3431.9439, 3431.9443666666666, 3431.9446333333335, 3431.9455, 3431.9456, 3431.9459666666667, 3431.9467, 3431.9481666666666, 3431.9482333333335, 3431.948766666667, 3431.948833333334, 3431.9493666666667, 3431.950633333334, 3431.9509333333335, 3431.9513333333334, 3431.9522, 3431.9531, 3431.954133333333, 3431.9547333333335, 3431.9560333333334, 3431.9567, 3431.9583333333335, 3431.958633333333, 3431.9593333333332, 3431.9599, 3431.9602, 3431.9603666666667, 3431.960566666666, 3431.9609, 3431.9611666666665, 3431.9612333333334, 3431.9625666666666, 3431.9635, 3431.9640666666664, 3431.9648, 3431.9649666666664, 3431.9653333333335, 3431.965366666667, 3431.9656, 3431.9657666666667, 3431.9699, 3431.9702333333335, 3431.9703666666665, 3431.9706, 3431.9708666666666, 3431.9714, 3431.9719666666665, 3431.9731, 3431.973233333333, 3431.973333333334, 3431.9763666666668, 3431.9774333333335, 3431.9780666666666, 3431.9810666666667, 3431.9836666666665, 3431.984033333333, 3431.984066666667, 3431.9875666666667, 3431.9882, 3431.9883333333332, 3431.9883666666665, 3431.992333333333]","[85, 67, 138, 60, 67, 85, 16, 60, 216, 67, 196, 63, 85, 103, 60, 85, 7, 67, 224, 63, 63, 85, 16, 60, 67, 85, 16, 63, 170, 85, 60, 67, 227, 16, 85, 233, 66, 94, 63, 224, 196, 7, 60, 63, 227, 196, 85, 16, 85, 16, 67, 227, 63, 94, 233, 224, 196, 60, 60, 85, 67, 16, 170, 94, 196, 85, 67, 190, 16, 60]","[85, 67, 138, 60, 16, 216, 196, 63, 103, 7, 224, 170, 227, 233, 66, 94, 190]","[7, 16, 60, 63, 66, 67, 85, 94, 103, 138, 170, 190, 196, 216, 224, 227, 233]"
3432.584,3432.6088,3432.6672,3432.596,6.0233988761901855,0.0832,"[3432.5865, 3432.5867, 3432.5875333333333, 3432.5879, 3432.5895, 3432.589933333333, 3432.5905, 3432.5905333333335, 3432.591733333333, 3432.5925333333334, 3432.592833333333, 3432.593733333333, 3432.5956666666666, 3432.5958, 3432.596533333334, 3432.5981, 3432.5985, 3432.5987, 3432.6011, 3432.6015333333335, 3432.6037666666666, 3432.6039, 3432.6040666666668, 3432.6041, 3432.6046, 3432.6058666666668, 3432.6060666666667, 3432.6080666666667, 3432.6088666666665, 3432.6093333333333, 3432.6096333333335, 3432.6100666666666, 3432.6107333333334, 3432.6114666666667, 3432.6116, 3432.6120666666666, 3432.6125666666667, 3432.6125666666667, 3432.612666666667, 3432.6132666666667, 3432.614633333333, 3432.615333333333, 3432.6167666666665, 3432.6206666666667, 3432.6221333333333, 3432.6222333333335, 3432.6223666666665, 3432.6262333333334, 3432.6264666666666, 3432.6266333333333, 3432.628, 3432.6282666666666, 3432.6292333333336, 3432.6294333333335, 3432.6325333333334, 3432.632833333333, 3432.6354, 3432.639166666667, 3432.6401, 3432.6406, 3432.6406, 3432.6410666666666, 3432.6413666666667, 3432.641633333333, 3432.6419666666666, 3432.643, 3432.6437666666666, 3432.6448, 3432.6450666666665, 3432.646266666666, 3432.647033333333, 3432.6473, 3432.6493, 3432.6509333333333, 3432.6515, 3432.651533333333, 3432.6520666666665, 3432.6521, 3432.6522333333332, 3432.654, 3432.6541, 3432.6542, 3432.6545666666666, 3432.6546333333335, 3432.6552, 3432.6563666666666, 3432.6573333333336, 3432.6577666666667, 3432.6581, 3432.6583666666666, 3432.6587, 3432.659833333333, 3432.6604, 3432.6613333333335, 3432.6627, 3432.6629666666668, 3432.663533333334, 3432.665, 3432.665033333333, 3432.6657]","[16, 85, 60, 78, 196, 67, 72, 16, 190, 85, 60, 67, 67, 16, 85, 94, 67, 60, 85, 16, 67, 196, 72, 235, 60, 173, 85, 67, 16, 7, 196, 85, 236, 67, 16, 172, 85, 60, 94, 16, 67, 195, 60, 67, 60, 85, 16, 67, 60, 85, 16, 66, 94, 196, 7, 60, 67, 94, 67, 85, 16, 63, 216, 60, 233, 195, 85, 94, 67, 196, 195, 60, 85, 110, 190, 191, 67, 66, 16, 190, 191, 85, 63, 110, 60, 191, 195, 85, 94, 233, 16, 191, 67, 212, 60, 85, 16, 110, 94, 173]","[16, 85, 60, 78, 196, 67, 72, 190, 94, 235, 173, 7, 236, 172, 195, 66, 63, 216, 233, 110, 191, 212]","[7, 16, 60, 63, 66, 67, 72, 78, 85, 94, 110, 172, 173, 190, 191, 195, 196, 212, 216, 233, 235, 236]"
3434.2284,3434.2404,3434.2588,3434.238,6.306836128234863,0.0304,"[3434.2292, 3434.2292666666667, 3434.2298333333333, 3434.2303333333334, 3434.2303333333334, 3434.2304, 3434.230466666667, 3434.230666666667, 3434.2318, 3434.2328666666667, 3434.2341333333334, 3434.2343, 3434.2361, 3434.2364333333335, 3434.2370666666666, 3434.2373333333335, 3434.237766666666, 3434.2383, 3434.2388333333333, 3434.239, 3434.2392333333332, 3434.2395, 3434.2402333333334, 3434.2408, 3434.2409, 3434.2413333333334, 3434.2420666666667, 3434.2435, 3434.2437333333332, 3434.2444, 3434.2444333333333, 3434.2445666666667, 3434.2446333333332, 3434.2465333333334, 3434.247533333333, 3434.247533333333, 3434.2495, 3434.252266666667, 3434.252466666667, 3434.2547, 3434.2562333333335]","[67, 170, 172, 111, 112, 60, 190, 85, 67, 85, 16, 60, 235, 85, 226, 191, 16, 67, 215, 98, 85, 63, 138, 60, 67, 16, 85, 67, 85, 196, 60, 16, 63, 85, 60, 224, 63, 60, 85, 16, 85]","[67, 170, 172, 111, 112, 60, 190, 85, 16, 235, 226, 191, 215, 98, 63, 138, 196, 224]","[16, 60, 63, 67, 85, 98, 111, 112, 138, 170, 172, 190, 191, 196, 215, 224, 226, 235]"
3434.9056,3434.9152,3434.9308,3434.918,4.622713565826416,0.0252,"[3434.9062, 3434.907133333333, 3434.9084, 3434.9088666666667, 3434.9106333333334, 3434.9107, 3434.9115666666667, 3434.9118, 3434.9120333333335, 3434.9121, 3434.9123, 3434.9126, 3434.9142666666667, 3434.9167, 3434.9169, 3434.917933333333, 3434.918, 3434.9184666666665, 3434.919066666667, 3434.9197, 3434.9198, 3434.9205333333334, 3434.921066666667, 3434.9216, 3434.9224, 3434.922433333333, 3434.9231666666665, 3434.9240666666665, 3434.9243, 3434.9243333333334, 3434.9257, 3434.9259666666667, 3434.926166666666, 3434.9265, 3434.9272666666666, 3434.928266666667, 3434.9288, 3434.9292, 3434.9304333333334, 3434.930733333333]","[67, 60, 236, 85, 191, 67, 16, 63, 85, 67, 60, 233, 94, 67, 190, 60, 63, 216, 85, 16, 212, 67, 195, 191, 60, 172, 94, 196, 191, 16, 85, 67, 60, 60, 170, 172, 85, 190, 16, 67]","[67, 60, 236, 85, 191, 16, 63, 233, 94, 190, 216, 212, 195, 172, 196, 170]","[16, 60, 63, 67, 85, 94, 170, 172, 190, 191, 195, 196, 212, 216, 233, 236]"
3435.5904,3435.6056,3435.6248,3435.6192,6.1617536544799805,0.0344,"[3435.5904666666665, 3435.591966666667, 3435.5925, 3435.5927333333334, 3435.5951, 3435.595333333333, 3435.5954, 3435.5956666666666, 3435.596533333334, 3435.597, 3435.600033333333, 3435.600266666667, 3435.6014, 3435.6049666666668, 3435.605233333333, 3435.606433333334, 3435.6068, 3435.6085333333335, 3435.609233333333, 3435.6111666666666, 3435.6113, 3435.6123666666667, 3435.6123666666667, 3435.6133333333332, 3435.6135, 3435.6148, 3435.6157333333335, 3435.6157333333335, 3435.6167333333333, 3435.617366666667, 3435.6178333333332, 3435.6199, 3435.6212, 3435.622766666667, 3435.6233333333334]","[16, 233, 196, 7, 16, 85, 170, 67, 60, 7, 67, 85, 60, 85, 67, 63, 60, 16, 85, 67, 196, 16, 98, 60, 85, 94, 67, 66, 60, 190, 16, 7, 63, 60, 85]","[16, 233, 196, 7, 85, 170, 67, 60, 63, 98, 94, 66, 190]","[7, 16, 60, 63, 66, 67, 85, 94, 98, 170, 190, 196, 233]"
3435.8992,3435.9096,3435.9264,3435.9124,5.12671422958374,0.0272,"[3435.8992, 3435.8994, 3435.8994, 3435.899866666666, 3435.899933333333, 3435.900633333333, 3435.9011, 3435.9038, 3435.904433333333, 3435.904466666667, 3435.9052333333334, 3435.9056, 3435.9062, 3435.906466666667, 3435.9065333333333, 3435.907166666667, 3435.9084333333335, 3435.9085666666665, 3435.909166666667, 3435.909633333333, 3435.9109, 3435.9129, 3435.913633333333, 3435.9141, 3435.914433333334, 3435.9147, 3435.9154, 3435.9173666666666, 3435.919933333333, 3435.921533333333, 3435.921766666667]","[60, 85, 16, 63, 67, 65, 196, 216, 112, 111, 85, 191, 16, 67, 196, 60, 16, 191, 94, 85, 72, 60, 16, 67, 233, 191, 170, 191, 85, 16, 63]","[60, 85, 16, 63, 67, 65, 196, 216, 112, 111, 191, 94, 72, 233, 170]","[16, 60, 63, 65, 67, 72, 85, 94, 111, 112, 170, 191, 196, 216, 233]"
3436.5076,3436.5412,3436.55,3436.5408,5.230356216430664,0.0424,"[3436.5090666666665, 3436.509666666667, 3436.5098666666668, 3436.510566666667, 3436.5125666666668, 3436.5128666666665, 3436.5133, 3436.5134, 3436.5138, 3436.5144333333333, 3436.517066666667, 3436.5174666666667, 3436.518866666667, 3436.5192333333334, 3436.5192666666667, 3436.5209666666665, 3436.5218, 3436.5223666666666, 3436.5235666666667, 3436.524033333333, 3436.5252666666665, 3436.525866666667, 3436.5263666666665, 3436.5270666666665, 3436.5279333333333, 3436.528, 3436.5280333333335, 3436.5282, 3436.5283666666664, 3436.5286666666666, 3436.529366666666, 3436.5297666666665, 3436.5298, 3436.5342333333333, 3436.5351333333333, 3436.5353333333333, 3436.5378666666666, 3436.5379333333335, 3436.5409666666665, 3436.541333333333, 3436.5423, 3436.544066666667, 3436.5471333333335, 3436.5490666666665, 3436.5490666666665]","[16, 66, 63, 67, 60, 85, 67, 16, 233, 94, 67, 16, 236, 85, 60, 67, 7, 16, 85, 94, 67, 60, 16, 85, 7, 72, 235, 63, 86, 66, 67, 85, 16, 85, 67, 60, 67, 16, 16, 63, 60, 67, 85, 235, 72]","[16, 66, 63, 67, 60, 85, 233, 94, 236, 7, 72, 235, 86]","[7, 16, 60, 63, 66, 67, 72, 85, 86, 94, 233, 235, 236]"
3439.97,3439.9788,3440.0076,3439.9908,4.8814697265625,0.0376,"[3439.9703666666665, 3439.9719333333333, 3439.9725, 3439.975066666667, 3439.9763666666668, 3439.9764666666665, 3439.9771333333333, 3439.9812333333334, 3439.982, 3439.9837333333335, 3439.9861666666666, 3439.9866, 3439.9873666666667, 3439.988, 3439.989566666666, 3439.9903, 3439.9910333333332, 3439.991666666667, 3439.991666666667, 3439.9920333333334, 3439.993033333333, 3439.9947, 3439.9960666666666, 3439.9982666666665, 3440.001566666667, 3440.005033333334, 3440.0051, 3440.005933333334, 3440.0063666666665]","[85, 60, 85, 67, 63, 16, 60, 85, 67, 16, 67, 85, 16, 60, 226, 94, 67, 16, 223, 63, 85, 16, 60, 226, 16, 173, 85, 63, 196]","[85, 60, 67, 63, 16, 226, 94, 223, 173, 196]","[16, 60, 63, 67, 85, 94, 173, 196, 223, 226]"
3440.8776,3440.884,3440.8996,3440.8968,3.4714152812957764,0.022,"[3440.8782, 3440.8788666666665, 3440.8800666666666, 3440.8811, 3440.8812666666668, 3440.8818666666666, 3440.8822333333333, 3440.8823, 3440.8842, 3440.8858, 3440.886333333334, 3440.887, 3440.887233333334, 3440.8885, 3440.8891, 3440.8892666666666, 3440.8901333333333, 3440.8921333333333, 3440.8934, 3440.893566666666, 3440.895, 3440.896166666667, 3440.896566666667, 3440.8972, 3440.8981, 3440.8984]","[16, 190, 196, 60, 94, 85, 67, 233, 16, 67, 94, 172, 233, 85, 16, 60, 236, 170, 67, 16, 94, 60, 16, 196, 85, 16]","[16, 190, 196, 60, 94, 85, 67, 233, 172, 236, 170]","[16, 60, 67, 85, 94, 170, 172, 190, 196, 233, 236]"
3442.2748,3442.2848,3442.2976,3442.2876,3.645772218704224,0.0228,"[3442.2750333333333, 3442.2762666666667, 3442.2764333333334, 3442.276966666667, 3442.280566666667, 3442.2824666666666, 3442.2826, 3442.284033333334, 3442.2862666666665, 3442.2866, 3442.2866, 3442.2876, 3442.2883666666667, 3442.2890666666667, 3442.289366666667, 3442.2899333333335, 3442.290333333334, 3442.290466666667, 3442.2936, 3442.2936, 3442.2956, 3442.295633333333, 3442.2962333333335, 3442.2962333333335, 3442.2970666666665, 3442.297233333333]","[85, 191, 60, 67, 67, 60, 85, 16, 85, 67, 190, 226, 195, 173, 60, 85, 216, 67, 85, 16, 60, 63, 236, 67, 226, 16]","[85, 191, 60, 67, 16, 190, 226, 195, 173, 216, 63, 236]","[16, 60, 63, 67, 85, 173, 190, 191, 195, 216, 226, 236]"
3443.1072,3443.1144,3443.128,3443.1152,3.45245099067688,0.0208,"[3443.108, 3443.1106, 3443.1136333333334, 3443.113666666666, 3443.1142333333332, 3443.1149333333333, 3443.1155, 3443.116, 3443.1185, 3443.1186666666667, 3443.1188666666667, 3443.121766666666, 3443.1219333333333, 3443.1244333333334, 3443.1252, 3443.1264666666666, 3443.1266666666666]","[60, 85, 85, 67, 60, 16, 94, 196, 110, 60, 85, 85, 67, 63, 60, 196, 85]","[60, 85, 67, 16, 94, 196, 110, 63]","[16, 60, 63, 67, 85, 94, 110, 196]"
3444.8308,3444.8612,3444.8908,3444.86,5.198649883270264,0.06,"[3444.8312, 3444.8312333333333, 3444.8339333333333, 3444.834733333333, 3444.8349333333335, 3444.8366333333333, 3444.836766666667, 3444.8369, 3444.837366666666, 3444.8394333333335, 3444.842166666667, 3444.8426, 3444.8435, 3444.8437, 3444.8440333333333, 3444.8461, 3444.8471, 3444.848, 3444.8482, 3444.8484, 3444.849166666667, 3444.8495666666668, 3444.850066666667, 3444.8505, 3444.8549333333335, 3444.8558, 3444.8559333333333, 3444.8559666666665, 3444.8574, 3444.8588666666665, 3444.8598333333334, 3444.859966666667, 3444.8605333333335, 3444.861066666667, 3444.8633333333332, 3444.8637, 3444.8643333333334, 3444.8663, 3444.8664, 3444.8676666666665, 3444.868933333333, 3444.8691, 3444.8722666666667, 3444.8731333333335, 3444.8733666666667, 3444.876133333333, 3444.8762333333334, 3444.8778666666667, 3444.8804666666665, 3444.8836666666666, 3444.8848666666668, 3444.8861, 3444.8906666666667]","[16, 67, 67, 224, 222, 60, 85, 16, 67, 60, 235, 67, 196, 16, 85, 67, 16, 196, 66, 85, 233, 67, 224, 60, 16, 67, 85, 60, 196, 94, 222, 63, 67, 196, 85, 60, 67, 86, 193, 222, 16, 60, 85, 94, 16, 63, 222, 60, 67, 60, 16, 85, 16]","[16, 67, 224, 222, 60, 85, 235, 196, 66, 233, 94, 63, 86, 193]","[16, 60, 63, 66, 67, 85, 86, 94, 193, 196, 222, 224, 233, 235]"
3445.7336,3445.772,3445.7836,3445.7724,6.457803726196289,0.05,"[3445.7345, 3445.7349, 3445.735166666667, 3445.7379666666666, 3445.7383333333332, 3445.7386333333334, 3445.7398333333335, 3445.741266666667, 3445.7415333333333, 3445.7425, 3445.7434, 3445.7434333333335, 3445.745266666667, 3445.745933333333, 3445.7466, 3445.747966666667, 3445.7499, 3445.7502, 3445.7502666666664, 3445.7505, 3445.7508333333335, 3445.7529, 3445.7534, 3445.7539333333334, 3445.7543, 3445.7545, 3445.755033333334, 3445.7563666666665, 3445.7571333333335, 3445.7572333333333, 3445.758, 3445.758566666667, 3445.7588333333333, 3445.7589, 3445.7592666666665, 3445.7602333333334, 3445.7610666666665, 3445.7613, 3445.7615333333333, 3445.7626666666665, 3445.7628, 3445.7631, 3445.7633333333333, 3445.7633333333333, 3445.7637, 3445.7673, 3445.7673, 3445.7675, 3445.7679, 3445.767966666667, 3445.7680333333333, 3445.7688333333335, 3445.769333333333, 3445.7701, 3445.770466666667, 3445.7719666666667, 3445.772066666667, 3445.7724333333335, 3445.773, 3445.7732333333333, 3445.7734333333333, 3445.7747, 3445.7747, 3445.7758, 3445.7766333333334, 3445.7772333333332, 3445.777866666667, 3445.7781333333332, 3445.7783, 3445.781, 3445.781233333333, 3445.781266666667, 3445.782, 3445.7833]","[67, 233, 237, 63, 85, 60, 67, 237, 85, 67, 196, 60, 16, 67, 85, 60, 85, 236, 16, 103, 67, 63, 98, 67, 85, 236, 16, 215, 60, 67, 63, 16, 85, 236, 236, 60, 16, 85, 67, 63, 236, 67, 85, 16, 196, 103, 63, 196, 67, 236, 85, 60, 16, 67, 236, 63, 60, 67, 236, 16, 196, 85, 223, 98, 67, 236, 63, 16, 85, 16, 60, 67, 85, 63]","[67, 233, 237, 63, 85, 60, 196, 16, 236, 103, 98, 215, 223]","[16, 60, 63, 67, 85, 98, 103, 196, 215, 223, 233, 236, 237]"
3453.8164,3453.8388,3453.8472,3453.8396,7.0223870277404785,0.0308,"[3453.817233333333, 3453.8178, 3453.8191666666667, 3453.820166666667, 3453.8207, 3453.8213333333333, 3453.8215666666665, 3453.8236666666667, 3453.825566666667, 3453.825766666667, 3453.8261666666667, 3453.8285666666666, 3453.8299666666667, 3453.8308666666667, 3453.8332666666665, 3453.8345, 3453.8353333333334, 3453.8371666666667, 3453.837266666667, 3453.8409, 3453.8416333333334, 3453.842866666667]","[85, 16, 67, 191, 16, 60, 85, 67, 85, 16, 63, 60, 67, 85, 226, 60, 173, 85, 67, 196, 16, 60]","[85, 16, 67, 191, 60, 63, 226, 173, 196]","[16, 60, 63, 67, 85, 173, 191, 196, 226]"
3453.9384,3453.9496,3453.976,3453.9524,8.193942070007324,0.0376,"[3453.9411, 3453.9418333333333, 3453.9419666666668, 3453.9423666666667, 3453.942533333334, 3453.9479, 3453.9482, 3453.9492, 3453.9492, 3453.9499333333333, 3453.9504, 3453.952133333333, 3453.953266666667, 3453.9539666666665, 3453.9585666666667, 3453.9586, 3453.9607, 3453.960866666667, 3453.9609333333333, 3453.9623333333334, 3453.9626333333335, 3453.963, 3453.9637666666667, 3453.9684333333335, 3453.968533333333, 3453.9685666666664, 3453.968666666666, 3453.9691333333335, 3453.9693, 3453.9702666666667, 3453.9731666666667, 3453.9742]","[67, 63, 85, 196, 196, 196, 85, 111, 112, 140, 67, 222, 196, 60, 112, 111, 226, 16, 196, 63, 85, 60, 67, 85, 16, 86, 193, 67, 63, 60, 66, 16]","[67, 63, 85, 196, 111, 112, 140, 222, 60, 226, 16, 86, 193, 66]","[16, 60, 63, 66, 67, 85, 86, 111, 112, 140, 193, 196, 222, 226]"
3454.4368,3454.4464,3454.472,3454.44,4.136419773101807,0.0352,"[3454.437966666667, 3454.4385333333335, 3454.438833333333, 3454.4389666666666, 3454.441633333334, 3454.441633333334, 3454.4417333333336, 3454.4419333333335, 3454.4432333333334, 3454.443566666667, 3454.4441333333334, 3454.4449666666665, 3454.4457333333335, 3454.446066666667, 3454.4463, 3454.4463, 3454.4468666666667, 3454.4472333333333, 3454.4475666666667, 3454.448, 3454.4483, 3454.448766666667, 3454.4506, 3454.4506666666666, 3454.4511666666667, 3454.451466666667, 3454.4520666666667, 3454.452333333333, 3454.4526666666666, 3454.4549, 3454.4549333333334, 3454.455166666666, 3454.4555, 3454.456366666667, 3454.459533333333, 3454.459566666667, 3454.460466666667, 3454.4638333333332, 3454.4639333333334, 3454.4666, 3454.4670333333333, 3454.4671, 3454.4677, 3454.468733333333, 3454.4692, 3454.47, 3454.4708]","[16, 67, 60, 85, 16, 67, 60, 85, 7, 103, 230, 85, 60, 66, 222, 16, 67, 196, 85, 233, 230, 195, 67, 63, 16, 85, 60, 227, 227, 63, 103, 67, 60, 85, 60, 85, 67, 85, 67, 233, 196, 63, 223, 85, 16, 67, 60]","[16, 67, 60, 85, 7, 103, 230, 66, 222, 196, 233, 195, 63, 227, 223]","[7, 16, 60, 63, 66, 67, 85, 103, 195, 196, 222, 223, 227, 230, 233]"
3454.7644,3454.7736,3454.8208,3454.7768,3.3240549564361572,0.0564,"[3454.7646, 3454.7651, 3454.7655, 3454.7660333333333, 3454.7662666666665, 3454.7664666666665, 3454.7672333333335, 3454.7677, 3454.7696666666666, 3454.7697333333335, 3454.7699666666667, 3454.7701, 3454.7734, 3454.7736666666665, 3454.7755, 3454.776066666667, 3454.7766, 3454.7781, 3454.7783, 3454.7788, 3454.7789, 3454.7806666666665, 3454.7809666666667, 3454.7844666666665, 3454.7846, 3454.784933333334, 3454.7869666666666, 3454.7872, 3454.788633333333, 3454.7888, 3454.7894, 3454.7896666666666, 3454.7924333333335, 3454.7933333333335, 3454.796966666667, 3454.7987333333335, 3454.8006333333333, 3454.8035, 3454.803733333333, 3454.803766666667, 3454.8043, 3454.8052666666667, 3454.8058333333333, 3454.8069333333333, 3454.8087666666665, 3454.8090333333334, 3454.81, 3454.811, 3454.814733333333, 3454.8148666666666, 3454.8153333333335, 3454.8159666666666, 3454.816, 3454.8160666666668, 3454.8169, 3454.8177333333333]","[196, 16, 85, 60, 67, 233, 195, 94, 190, 196, 60, 63, 67, 85, 94, 16, 60, 67, 63, 196, 190, 60, 85, 67, 85, 16, 60, 190, 196, 85, 60, 67, 60, 67, 7, 16, 60, 85, 94, 67, 16, 196, 196, 60, 85, 16, 67, 7, 67, 16, 63, 85, 66, 60, 16, 94]","[196, 16, 85, 60, 67, 233, 195, 94, 190, 63, 7, 66]","[7, 16, 60, 63, 66, 67, 85, 94, 190, 195, 196, 233]"
3455.518,3455.5264,3455.5572,3455.5284,4.167704105377197,0.0392,"[3455.5212, 3455.5216, 3455.5228333333334, 3455.5237, 3455.5241, 3455.5241333333333, 3455.5242, 3455.5303, 3455.530333333333, 3455.530366666667, 3455.5311, 3455.531233333333, 3455.5322, 3455.535, 3455.5360333333333, 3455.5365, 3455.536666666667, 3455.5368, 3455.5371333333333, 3455.5392666666667, 3455.5452333333333, 3455.5472666666665, 3455.553866666666, 3455.5543, 3455.5549, 3455.5552666666667, 3455.5559333333335]","[85, 67, 63, 85, 16, 60, 67, 85, 63, 60, 16, 67, 94, 98, 67, 85, 63, 16, 196, 60, 16, 85, 60, 72, 94, 16, 67]","[85, 67, 63, 16, 60, 94, 98, 196, 72]","[16, 60, 63, 67, 72, 85, 94, 98, 196]"
3457.6512,3457.664,3457.6908,3457.6664,5.993792533874512,0.0396,"[3457.6514, 3457.6522, 3457.6543, 3457.655333333333, 3457.6557, 3457.6594333333333, 3457.6605, 3457.6612333333333, 3457.6628333333333, 3457.6629, 3457.6633333333334, 3457.664, 3457.6640666666667, 3457.6665, 3457.671733333333, 3457.6718, 3457.6720666666665, 3457.6722666666665, 3457.6725666666666, 3457.6741666666667, 3457.6776666666665, 3457.6779333333334, 3457.678066666667, 3457.6783, 3457.6788, 3457.6792333333333, 3457.6826666666666, 3457.6840333333334, 3457.6844666666666, 3457.6846666666665, 3457.6856666666667, 3457.6857, 3457.686, 3457.6877]","[85, 16, 196, 85, 67, 16, 85, 67, 63, 60, 85, 226, 173, 212, 85, 172, 67, 223, 60, 233, 67, 16, 60, 85, 196, 220, 85, 63, 196, 16, 212, 60, 85, 67]","[85, 16, 196, 67, 63, 60, 226, 173, 212, 172, 223, 233, 220]","[16, 60, 63, 67, 85, 172, 173, 196, 212, 220, 223, 226, 233]"
