Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,EventType,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,StartFrame,EndFrame,Image file path start,Image file path stop,Comment start,Comment stop,ActualStartFrame,ActualEndFrame,indexStart,indexEnd
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,2166.017,2170.6,4.583,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,129960,130235,,,,,129962,130237,5424679,5436138
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,2173.333,2180.233,6.9,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,130399,130813,,,,,130401,130815,5442971,5460220
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,2182.017,2196.617,14.6,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,130920,131796,,,,,130922,131798,5464678,5501177
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,2209.633,2212.55,2.917,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,132577,132752,,,,,132579,132754,5533718,5541010
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2229.167,2231.083,1.916,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,133749,133864,,,,,133751,133866,5582550,5587342
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2284.35,2287.383,3.033,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,137060,137242,,,,,137062,137244,5720505,5728088
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2292.933,2296.8,3.867,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,137575,137807,,,,,137577,137809,5741963,5751629
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2301.633,2307.067,5.434,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,138097,138423,,,,,138099,138425,5763712,5777295
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,2319.783,2330.6,10.817,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,139186,139835,,,,,139188,139837,5809086,5836127
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,2333.867,2334.517,0.65,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,140031,140070,,,,,140033,140072,5844293,5845918
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2383.183,2389.05,5.867,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,142990,143342,,,,,142992,143344,5967581,5982248
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2398.05,2417.733,19.683,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,143882,145063,,,,,143884,145065,6004747,6053954
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2422.283,2426.317,4.034,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,145336,145578,,,,,145338,145580,6065329,6075412
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2428.083,2439.85,11.767,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,145684,146390,,,,,145686,146392,6079828,6109244
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2441.017,2450.2,9.183,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,146460,147011,,,,,146462,147013,6112161,6135118
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2462.217,2471.617,9.4,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,147732,148296,,,,,147734,148298,6165159,6188659
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,2607.133,2615.4,8.267,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,156427,156923,,,,,156429,156925,6527441,6548107
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,epoch,Not defined,novel end,POINT,2626.033,2626.033,,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,157561,157561,,,,,157563,157563,6574690,6574690
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,epoch,Not defined,rest start,POINT,2688.85,2688.85,,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,161330,161330,,,,,161332,161332,6731727,6731727
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2890.25,2894.583,4.333,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,173414,173674,,,,,173416,173676,7235213,7246046
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2901,2935.033,34.033,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,174059,176101,,,,,174061,176103,7262088,7347169
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,2953.667,2971.35,17.683,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,177219,178280,,,,,177221,178282,7393751,7437958
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3474.983,3480.733,5.75,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,208498,208843,,,,,208500,208845,8697007,8711381
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3484.167,3502.483,18.316,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,209049,210148,,,,,209051,210150,8719964,8765755
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3507,3540.883,33.883,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,210419,212452,,,,,210421,212454,8777046,8861752
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3545.933,3579.45,33.517,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,212755,214766,,,,,212757,214768,8874377,8958166
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3584,3589.85,5.85,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,215039,215390,,,,,215041,215392,8969541,8984166
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3594.233,3635.117,40.884,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,215653,218106,,,,,215655,218108,8995124,9097329
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3638.267,3655.517,17.25,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,218295,219330,,,,,218297,219332,9105204,9148328
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3704.867,3722.033,17.166,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,222291,223321,,,,,222293,223323,9271700,9314615
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3733.383,3741.6,8.217,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,224003,224495,,,,,224005,224497,9343031,9363530
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3747.683,3773.05,25.367,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,224860,226382,,,,,224862,226384,9378738,9442153
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3780,3809.4,29.4,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,226799,228563,,,,,226801,228565,9459528,9533026
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3814.85,3834.883,20.033,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,228890,230092,,,,,228892,230094,9546650,9596732
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3840.217,3866.767,26.55,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,230412,232005,,,,,230414,232007,9610065,9676438
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3890.083,3898.817,8.734,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,233405,233928,,,,,233407,233930,9734770,9756561
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,,STATE,3902.083,3925.55,23.467,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,234124,235532,,,,,234126,235534,9764728,9823393
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,sleeping,Not defined,rest end ,STATE,3933.817,3935.2,1.383,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,236028,236111,,,,,236030,236113,9844059,9847517
