Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms
944.9916,945.0012,945.018,944.9976,5.376828193664551,0.0264
947.0528,947.0624,947.0872,947.0628,10.975870132446289,0.0344
947.6232,947.632,947.6464,947.6328,4.709867000579834,0.0232
947.8928,947.9024,947.958,947.9028,6.849380016326904,0.0652
948.7976,948.8132,948.822,948.8148,5.538021087646484,0.0244
951.9276,951.9796,952.0048,951.9788,7.405298709869385,0.0772
952.5572,952.5636,952.5856,952.5816,3.549001932144165,0.0284
952.926,952.9356,952.9952,952.9336,7.36149263381958,0.0692
955.2316,955.2516,955.26,955.2552,7.800211429595947,0.0284
957.86,957.8896,957.9044,957.8892,7.612700939178467,0.0444
958.1988,958.2268,958.2404,958.2292,9.633285522460938,0.0416
959.4976,959.506,959.5244,959.518,5.626662254333496,0.0268
964.4788,964.4872,964.5104,964.4884,8.193022727966309,0.0316
965.9308,965.9364,965.962,965.9572,3.7156925201416016,0.0312
966.7848,966.8048,966.8132,966.8028,5.50933313369751,0.0284
970.4432,970.4568,970.468,970.4536,3.181947708129883,0.0248
970.5308,970.5504,970.5576,970.552,3.999479293823242,0.0268
971.7244,971.7652,971.77,971.766,3.284777879714966,0.0456
975.074,975.0832,975.094,975.0808,7.841995716094971,0.02
975.2284,975.2356,975.2644,975.2348,3.9180283546447754,0.036
976.2216,976.2284,976.244,976.2428,3.361898422241211,0.0224
976.504,976.5136,976.552,976.5116,6.650719165802002,0.048
978.7676,978.78,978.7896,978.7796,7.8900885581970215,0.022
978.946,978.9604,978.9772,978.9568,10.111832618713379,0.0312
979.3476,979.362,979.372,979.3656,5.318117618560791,0.0244
979.5336,979.5584,979.57,979.5572,9.15825080871582,0.0364
981.8052,981.8164,981.8408,981.812,5.433623790740967,0.0356
981.9568,981.9856,981.9936,981.9888,3.8142194747924805,0.0368
982.208,982.2232,982.2592,982.2272,8.479476928710938,0.0512
983.46,983.4796,983.4876,983.4804,4.022820472717285,0.0276
983.9772,983.9912,984.0,983.9904,8.37414836883545,0.0228
984.678,984.6968,984.702,984.6968,2.8581933975219727,0.024
985.2668,985.2772,985.2892,985.2748,6.029122352600098,0.0224
988.934,988.9568,988.9808,988.9584,13.295722961425781,0.0468
989.5248,989.5296,989.5464,989.544,2.8696045875549316,0.0216
989.796,989.8156,989.8264,989.818,6.905994892120361,0.0304
990.648,990.662,990.67,990.6636,4.81477689743042,0.022
992.884,992.9072,992.9152,992.9096,7.890567779541016,0.0312
994.0532,994.0684,994.0812,994.0712,13.71161937713623,0.028
994.3792,994.3968,994.4328,994.3984,5.879661560058594,0.0536
994.63,994.638,994.6596,994.6364,3.9742584228515625,0.0296
996.988,996.996,997.0228,996.9952,5.112943172454834,0.0348
998.6764,998.6824,998.7132,998.6812,4.03749942779541,0.0368
1001.9148,1001.9448,1001.9628,1001.9576,3.937319278717041,0.048
1002.618,1002.6404,1002.646,1002.6228,3.242907762527466,0.028
1003.4944,1003.508,1003.5316,1003.5196,11.366851806640625,0.0372
1012.1152,1012.1392,1012.1488,1012.1364,10.715676307678223,0.0336
1012.39,1012.4084,1012.4264,1012.4092,16.22221565246582,0.0364
1014.9064,1014.9184,1014.928,1014.9196,6.662471771240234,0.0216
1014.9824,1014.9956,1015.0048,1014.9952,3.606626272201538,0.0224
1015.8164,1015.8532,1015.8656,1015.8516,11.187838554382324,0.0492
1016.3,1016.3088,1016.33,1016.3092,5.097641944885254,0.03
1017.2508,1017.2624,1017.2748,1017.2644,8.532318115234375,0.024
1018.6644,1018.6844,1018.7184,1018.7084,3.304518461227417,0.054
1019.1804,1019.198,1019.2196,1019.198,7.092915058135986,0.0392
1020.032,1020.0452,1020.0548,1020.0488,12.275222778320312,0.0228
1020.386,1020.4004,1020.4152,1020.4028,12.416656494140625,0.0292
1024.2772,1024.3048,1024.318,1024.3016,14.469708442687988,0.0408
1024.544,1024.5588,1024.5688,1024.5588,8.069916725158691,0.0248
1026.4968,1026.5196,1026.5292,1026.522,8.128528594970703,0.0324
1028.09,1028.112,1028.1348,1028.1104,4.860278129577637,0.0448
1030.872,1030.8956,1030.9028,1030.8956,4.03663444519043,0.0308
1032.67,1032.6844,1032.6964,1032.6836,9.97806453704834,0.0264
1033.3144,1033.3224,1033.336,1033.3216,4.789807319641113,0.0216
1036.4876,1036.5108,1036.5272,1036.5124,15.56568717956543,0.0396
1036.756,1036.786,1036.8016,1036.7864,12.852302551269531,0.0456
1037.404,1037.4212,1037.4268,1037.4228,3.539109230041504,0.0228
1037.6752,1037.6944,1037.7036,1037.6952,4.393853187561035,0.0284
1038.082,1038.0932,1038.1076,1038.0924,6.352195739746094,0.0256
1040.692,1040.7284,1040.7444,1040.7276,5.169552326202393,0.0524
1041.222,1041.2308,1041.2484,1041.2296,5.8814616203308105,0.0264
1041.34,1041.352,1041.3604,1041.3512,6.246039867401123,0.0204
1041.5876,1041.61,1041.6324,1041.6088,6.7088704109191895,0.0448
1043.3632,1043.3688,1043.41,1043.3804,3.038925886154175,0.0468
1044.0832,1044.0936,1044.1116,1044.0928,4.418213844299316,0.0284
1044.5548,1044.5644,1044.5748,1044.5612,5.061262130737305,0.02
1044.8288,1044.8648,1044.8712,1044.866,4.899105072021484,0.0424
1049.0012,1049.018,1049.0372,1049.0192,8.319878578186035,0.036
1049.234,1049.2448,1049.2584,1049.2436,4.549964427947998,0.0244
1049.5024,1049.5136,1049.5368,1049.5148,5.318353176116943,0.0344
1053.0352,1053.0476,1053.0568,1053.05,7.859893798828125,0.0216
1053.1192,1053.138,1053.1456,1053.14,5.420258045196533,0.0264
1056.438,1056.4548,1056.4608,1056.4452,3.4724009037017822,0.0228
1058.2024,1058.2216,1058.2356,1058.2184,4.691098690032959,0.0332
1059.008,1059.048,1059.0592,1059.0492,10.121376037597656,0.0512
1059.154,1059.1912,1059.1988,1059.194,4.000247478485107,0.0448
1059.8052,1059.8236,1059.84,1059.8084,3.306635856628418,0.0348
1061.2472,1061.2604,1061.2676,1061.2628,5.002527713775635,0.0204
1063.3516,1063.3656,1063.4044,1063.368,12.409790992736816,0.0528
1064.0992,1064.1108,1064.1216,1064.104,5.8329596519470215,0.0224
1065.8232,1065.8352,1065.8492,1065.8344,4.0356831550598145,0.026
1065.878,1065.9324,1065.94,1065.934,4.8481950759887695,0.062
1066.0544,1066.064,1066.0784,1066.0648,7.264443397521973,0.024
1066.1992,1066.204,1066.22,1066.204,3.199655055999756,0.0208
1067.1444,1067.1612,1067.1672,1067.1512,3.172856569290161,0.0228
1069.0348,1069.0612,1069.0736,1069.0568,5.6734209060668945,0.0388
1072.1188,1072.1288,1072.1448,1072.1288,8.75207233428955,0.026
1074.7424,1074.7512,1074.7632,1074.7504,9.049330711364746,0.0208
1081.1628,1081.1792,1081.1904,1081.1828,5.911186695098877,0.0276
1081.49,1081.508,1081.5148,1081.494,3.4772143363952637,0.0248
1081.7268,1081.7308,1081.752,1081.7296,2.65954327583313,0.0252
1082.8468,1082.8704,1082.8772,1082.8696,3.7851927280426025,0.0304
1082.9428,1082.9512,1082.9808,1082.948,5.262542247772217,0.038
1085.2,1085.2212,1085.234,1085.218,7.068047046661377,0.034
1085.5252,1085.5356,1085.5484,1085.5356,6.34748649597168,0.0232
1085.84,1085.8636,1085.872,1085.862,7.989820957183838,0.032
1086.0144,1086.03,1086.042,1086.0336,11.73029899597168,0.0276
1086.2588,1086.2876,1086.2936,1086.2884,3.910693407058716,0.0348
1087.804,1087.8328,1087.8464,1087.8308,7.427083492279053,0.0424
1093.0976,1093.1088,1093.1248,1093.1112,9.012417793273926,0.0272
1093.7424,1093.7652,1093.8044,1093.7664,7.417043209075928,0.062
1095.6136,1095.62,1095.646,1095.618,3.5363612174987793,0.0324
1098.9056,1098.9108,1098.928,1098.9084,3.437124013900757,0.0224
1099.5524,1099.5636,1099.574,1099.5636,9.218626976013184,0.0216
1101.8144,1101.8228,1101.8492,1101.8256,5.364058017730713,0.0348
1104.3008,1104.3172,1104.3212,1104.3204,2.7584333419799805,0.0204
1107.8672,1107.8796,1107.898,1107.8776,4.327986717224121,0.0308
1109.886,1109.91,1109.914,1109.9104,2.6202750205993652,0.028
1110.0744,1110.0964,1110.1072,1110.0996,5.000665664672852,0.0328
1110.6408,1110.6488,1110.6644,1110.6496,4.7220940589904785,0.0236
1123.4684,1123.476,1123.496,1123.4744,6.190805435180664,0.0276
1124.7924,1124.8072,1124.8276,1124.8068,13.963760375976562,0.0352
1126.0504,1126.0572,1126.0848,1126.0804,4.370335578918457,0.0344
1126.1472,1126.1644,1126.19,1126.1648,6.960245132446289,0.0428
1127.6228,1127.6428,1127.6524,1127.6444,7.615079879760742,0.0296
1128.6704,1128.7024,1128.7416,1128.7012,9.028799057006836,0.0712
