Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms
2980.5396,2980.5548,2980.5616,2980.5576,3.202115297317505,0.022
2982.1448,2982.1588,2982.19,2982.1592,5.317688465118408,0.0452
2994.2944,2994.3064,2994.3564,2994.3092,5.066939353942871,0.062
3013.2392,3013.2528,3013.2816,3013.2544,6.603066921234131,0.0424
3014.13,3014.1384,3014.1748,3014.1708,4.862854957580566,0.0448
3015.9348,3015.9856,3015.996,3015.9872,9.426746368408203,0.0612
3016.3044,3016.3248,3016.3472,3016.3276,6.09674072265625,0.0428
3017.1824,3017.2068,3017.2184,3017.2052,3.473151206970215,0.036
3018.6688,3018.7184,3018.7284,3018.7204,6.996490955352783,0.0596
3020.3524,3020.3604,3020.3728,3020.3584,5.3512139320373535,0.0204
3022.068,3022.132,3022.198,3022.1324,7.591583728790283,0.13
3023.3776,3023.406,3023.4184,3023.4048,3.4472696781158447,0.0408
3024.1188,3024.1352,3024.1988,3024.194,6.526851654052734,0.08
3024.5584,3024.5764,3024.584,3024.574,4.872903347015381,0.0256
3027.428,3027.4408,3027.4512,3027.4416,5.655871391296387,0.0232
3027.7588,3027.7832,3027.7996,3027.78,9.551133155822754,0.0408
3036.4648,3036.48,3036.5184,3036.478,14.408783912658691,0.0536
3038.1404,3038.162,3038.1708,3038.1592,5.194334506988525,0.0304
3038.7328,3038.7388,3038.768,3038.7388,3.4173872470855713,0.0352
3038.8192,3038.8296,3038.8436,3038.8316,4.431270599365234,0.0244
3039.944,3039.9572,3039.9676,3039.9564,4.312664985656738,0.0236
3042.444,3042.4568,3042.4684,3042.4576,4.663801193237305,0.0244
3043.3824,3043.418,3043.4424,3043.4204,14.5442476272583,0.06
3043.77,3043.816,3043.8432,3043.8156,6.0934553146362305,0.0732
3044.05,3044.06,3044.0832,3044.0584,6.4813947677612305,0.0332
3058.5848,3058.614,3058.6248,3058.6164,6.302158832550049,0.04
3061.264,3061.2748,3061.2876,3061.2728,5.181042194366455,0.0236
3062.5016,3062.5112,3062.5272,3062.5116,9.0416898727417,0.0256
3063.88,3063.8956,3063.9056,3063.8992,5.673689842224121,0.0256
3065.036,3065.0612,3065.0744,3065.062,6.8749895095825195,0.0384
3066.008,3066.0172,3066.064,3066.02,3.8962695598602295,0.056
3068.0228,3068.0428,3068.0748,3068.0432,11.287551879882812,0.052
3069.0256,3069.0328,3069.0504,3069.032,4.78997802734375,0.0248
3070.8856,3070.908,3070.9152,3070.9088,4.378343105316162,0.0296
3071.7076,3071.7444,3071.7536,3071.7464,3.735197067260742,0.046
3072.6756,3072.682,3072.7148,3072.68,3.1874494552612305,0.0392
3073.7504,3073.76,3073.7776,3073.7572,6.304841041564941,0.0272
3074.7696,3074.7796,3074.83,3074.7792,5.238147735595703,0.0604
3081.2612,3081.2672,3081.2996,3081.2652,3.641829490661621,0.0384
3081.8888,3081.932,3081.9456,3081.9328,4.032355785369873,0.0568
3082.07,3082.0892,3082.1008,3082.0908,5.353776454925537,0.0308
3082.628,3082.6376,3082.66,3082.6384,5.401138782501221,0.032
3082.9044,3082.9216,3082.9584,3082.9252,5.148622512817383,0.054
3083.9644,3083.9888,3083.9992,3083.988,6.501622676849365,0.0348
3084.1352,3084.1412,3084.1744,3084.1436,3.7315359115600586,0.0392
3084.5628,3084.5716,3084.6088,3084.572,5.606302738189697,0.046
3085.7284,3085.7752,3085.7812,3085.776,3.301622152328491,0.0528
3087.3732,3087.3868,3087.4168,3087.414,4.03657341003418,0.0436
3088.9636,3088.9792,3088.9968,3088.9784,4.158925533294678,0.0332
3090.0288,3090.0544,3090.0696,3090.056,5.9721574783325195,0.0408
3092.3812,3092.4036,3092.4116,3092.4052,5.4699625968933105,0.0304
3093.1452,3093.1808,3093.1852,3093.1804,3.0648012161254883,0.04
3099.4836,3099.4988,3099.5152,3099.4968,5.69793701171875,0.0316
3099.966,3099.9748,3099.9916,3099.9752,6.339778423309326,0.0256
3100.056,3100.0976,3100.1088,3100.098,8.148492813110352,0.0528
3100.4908,3100.518,3100.5552,3100.546,5.673518180847168,0.0644
3258.4708,3258.4788,3258.5092,3258.4792,5.139109134674072,0.0384
3260.2592,3260.2712,3260.2796,3260.2752,3.7150142192840576,0.0204
3261.01,3261.0312,3261.0384,3261.0332,4.295223712921143,0.0284
3264.682,3264.6972,3264.706,3264.6996,4.406832218170166,0.024
3268.7192,3268.73,3268.7396,3268.7308,5.162606716156006,0.0204
3269.5164,3269.5416,3269.55,3269.5432,7.353451251983643,0.0336
3270.384,3270.4116,3270.4312,3270.4112,5.1683878898620605,0.0472
3272.17,3272.2116,3272.2284,3272.1776,3.7371160984039307,0.0584
3274.4632,3274.4928,3274.5,3274.4912,5.787850856781006,0.0368
3278.2176,3278.2348,3278.2596,3278.2332,8.190383911132812,0.042
3279.926,3279.9488,3279.9928,3279.944,7.432079792022705,0.0668
3281.5564,3281.5856,3281.6052,3281.588,7.778415679931641,0.0488
3285.0032,3285.0208,3285.0268,3285.0196,3.8945138454437256,0.0236
3287.2104,3287.2492,3287.256,3287.2512,4.448414325714111,0.0456
3288.576,3288.6196,3288.63,3288.6224,5.371538162231445,0.054
3288.9364,3288.9684,3288.9868,3288.97,4.835691928863525,0.0504
3292.2804,3292.2952,3292.3064,3292.2956,5.647720813751221,0.026
3292.5276,3292.546,3292.558,3292.5452,8.330543518066406,0.0304
3294.0084,3294.0248,3294.0332,3294.0272,3.8592207431793213,0.0248
3294.5344,3294.5676,3294.5752,3294.5696,3.6539411544799805,0.0408
3297.3264,3297.3372,3297.3548,3297.3368,7.6475934982299805,0.0284
3299.7732,3299.782,3299.8088,3299.7804,5.209604263305664,0.0356
3302.4604,3302.4716,3302.4988,3302.4688,5.523360729217529,0.0384
3305.6248,3305.6348,3305.6624,3305.6308,3.284691333770752,0.0376
3306.9056,3306.9364,3306.9608,3306.9352,9.991063117980957,0.0552
3307.266,3307.2756,3307.3,3307.274,6.18765926361084,0.034
3307.6792,3307.688,3307.712,3307.6888,4.289527893066406,0.0328
3307.848,3307.8536,3307.8728,3307.852,3.0704143047332764,0.0248
3309.428,3309.44,3309.454,3309.438,5.094237327575684,0.026
3311.008,3311.0168,3311.0556,3311.0148,6.118350028991699,0.0476
3315.5296,3315.558,3315.5708,3315.56,5.8562469482421875,0.0412
3317.4676,3317.4768,3317.4916,3317.4744,9.251306533813477,0.024
3327.6376,3327.6488,3327.6796,3327.6504,6.747312545776367,0.042
3329.8428,3329.8564,3329.8648,3329.8596,4.715825080871582,0.022
3334.8248,3334.8508,3334.8572,3334.8516,3.8800907135009766,0.0324
3335.0112,3335.04,3335.0484,3335.042,5.93805456161499,0.0372
3341.6408,3341.6656,3341.7056,3341.6636,5.658712387084961,0.0648
3345.6636,3345.7044,3345.726,3345.7004,5.446783542633057,0.0624
3346.046,3346.0688,3346.0848,3346.0656,6.363865375518799,0.0388
3347.832,3347.8436,3347.8724,3347.8452,7.268883228302002,0.0404
3348.8124,3348.8204,3348.836,3348.8192,5.5866923332214355,0.0236
3348.898,3348.9152,3348.934,3348.9164,3.013300657272339,0.036
3353.1452,3353.1504,3353.1784,3353.178,3.0321404933929443,0.0332
3354.632,3354.6616,3354.6716,3354.6584,3.709043264389038,0.0396
3358.8044,3358.824,3358.8456,3358.8224,4.44899320602417,0.0412
3360.0144,3360.0292,3360.0904,3360.0276,9.502970695495605,0.076
3368.8624,3368.894,3368.9088,3368.8952,6.520750999450684,0.0464
3370.5048,3370.5264,3370.538,3370.5268,5.731644153594971,0.0332
3371.0096,3371.0196,3371.0368,3371.0216,4.964056968688965,0.0272
3372.8696,3372.8816,3372.9212,3372.8936,4.508088111877441,0.0516
3374.3844,3374.4016,3374.4192,3374.4024,6.748470306396484,0.0348
3374.9748,3374.9856,3374.996,3374.988,5.024687767028809,0.0212
3381.196,3381.2084,3381.2172,3381.212,6.485601902008057,0.0212
3381.6408,3381.6508,3381.7008,3381.6508,3.8473095893859863,0.06
3383.6072,3383.6328,3383.6452,3383.6296,4.708482265472412,0.038
3384.0084,3384.0184,3384.0492,3384.042,5.567803382873535,0.0408
3386.0692,3386.078,3386.0916,3386.0804,4.5298895835876465,0.0224
3388.2432,3388.2644,3388.2708,3388.2648,3.519235849380493,0.0276
3390.0204,3390.0348,3390.0556,3390.0356,7.8410234451293945,0.0352
3393.8048,3393.8148,3393.8264,3393.8168,5.577676296234131,0.0216
3394.556,3394.564,3394.5856,3394.5624,6.181812763214111,0.0296
3400.5932,3400.5988,3400.6164,3400.5964,3.2056665420532227,0.0232
3401.4544,3401.4724,3401.4992,3401.4744,9.087136268615723,0.0448
3401.794,3401.802,3401.8208,3401.8008,5.724197864532471,0.0268
3409.504,3409.5212,3409.5304,3409.5192,4.903567314147949,0.0264
3409.7912,3409.8144,3409.8308,3409.816,3.781395435333252,0.0396
3414.2788,3414.292,3414.3164,3414.294,12.565027236938477,0.0376
