Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,EventType,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,StartFrame,EndFrame,Image file path start,Image file path stop,Comment start,Comment stop,ActualStartFrame,ActualEndFrame,indexStart,indexEnd
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,2393.483,2394.1,0.617,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,143609,143646,,,,,145077,145114,6049825,6051367
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,epoch,Not defined,novel end,POINT,2432.583,2432.583,,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,145955,145955,,,,,147423,147423,6147573,6147573
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,epoch,Not defined,rest start,POINT,2461.9,2461.9,,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,147714,147714,,,,,149250,149250,6223696,6223696
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2676.9,2683.033,6.133,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,160614,160982,,,,,162431,162799,6772889,6788222
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2686.717,2688.167,1.45,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,161203,161290,,,,,163020,163107,6797430,6801055
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2717.35,2722.233,4.883,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,163041,163334,,,,,164858,165151,6874011,6886219
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2725.083,2731.267,6.184,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,163505,163876,,,,,165322,165693,6893344,6908802
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2739.017,2742.917,3.9,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,164341,164575,,,,,166158,166392,6928177,6937926
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2746.817,2816.35,69.533,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,164809,168981,,,,,166626,170798,6947676,7121505
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2822.933,2955.3,132.367,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,169376,177318,,,,,171193,179263,7137963,7474203
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2959.867,2962.55,2.683,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,177592,177753,,,,,179537,179698,7485620,7492328
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2966.867,2967.6,0.733,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,178012,178056,,,,,179957,180001,7503119,7504953
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2976.667,2994.517,17.85,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,178600,179671,,,,,180545,181616,7527619,7572243
